iata_code,country,latitude,longitude
ILU,Kenya,-2.910609961,38.06520081
ILY,United Kingdom,55.68190002,-6.256669998
ILZ,Slovakia,49.23149872,18.6135006
IMB,Guyana,5.708109856,-60.2942009
IMF,India,24.76000023,93.896698
IMK,Nepal,29.97109985,81.81890106
IMM,United States,26.43320084,-81.40100098
IMP,Brazil,-5.53129,-47.459999
IMT,United States,45.81840134,-88.11450195
INA,Russia,66.05483246,60.11032104
IND,United States,39.7173,-86.294403
ING,Argentina,-50.336102,-72.248596
INH,Mozambique,-23.87639999,35.40850067
INI,Serbia,43.337299,21.853701
INK,United States,31.77960014,-103.2009964
INL,United States,48.56620026,-93.40309906
INN,Austria,47.260201,11.344
INO,Congo (Kinshasa),-1.947219968,18.28580093
INQ,Ireland,53.06470108,-9.510899544
INS,United States,36.58720016,-115.6729965
INT,United States,36.13370132,-80.22200012
INU,Nauru,-0.547458,166.919006
INV,United Kingdom,57.54249954,-4.047500134
INW,United States,35.02190018,-110.7229996
INZ,Algeria,27.25099945,2.512020111
IOA,Greece,39.69639969,20.82250023
IOM,Isle of Man,54.08330154,-4.623889923
ION,Congo (Brazzaville),1.616999984,18.06699944
IOR,Ireland,53.1067009,-9.653610229
IOS,Brazil,-14.81599998,-39.03319931
IOW,United States,41.6391983,-91.54650116
IPA,Vanuatu,-18.856389,169.283333
IPC,Chile,-27.16480064,-109.4219971
IPH,Malaysia,4.567969799,101.0920029
IPI,Colombia,0.861925,-77.6718
IPL,United States,32.83420181,-115.5790024
IPN,Brazil,-19.47069931,-42.48759842
IPT,United States,41.2417984,-76.9210968
IQA,Iraq,33.78559875,42.44120026
IQM,China,38.233611,85.465556
IQN,China,35.799702,107.602997
IQQ,Chile,-20.53520012,-70.1812973
IQT,Peru,-3.784739971,-73.30879974
IRA,Solomon Islands,-10.44970036,161.897995
IRB,United States,30.90570068,-101.8919983
IRC,United States,65.830498,-144.076008
IRD,Bangladesh,24.15250015,89.04940033
IRG,Australia,-12.7869,143.304993
IRI,Tanzania,-7.668630123,35.7521019
IRJ,Argentina,-29.38159943,-66.79579926
IRK,United States,40.09349823,-92.54489899
IRP,Congo (Kinshasa),2.827610016,27.5883007
IRZ,Brazil,-0.3786,-64.9923
ISA,Australia,-20.66390038,139.4889984
ISB,Pakistan,33.560713,72.851613
ISC,United Kingdom,49.91329956,-6.291669846
ISE,Turkey,37.85540009,30.36840057
ISG,Japan,24.396389,124.245
ISJ,Mexico,21.24500084,-86.73999786
ISK,India,20.119101,73.912903
ISL,Turkey,40.976898,28.8146
ISM,United States,28.28980064,-81.43710327
ISN,United States,48.17789841,-103.6419983
ISO,United States,35.33140183,-77.6088028
ISP,United States,40.79520035,-73.10019684
IST,Turkey,41.275278,28.751944
ISU,Iraq,35.5617485,45.31673813
ISW,United States,44.36029816,-89.83899689
ITA,Brazil,-3.12725997,-58.48120117
ITB,Brazil,-4.242340088,-56.0007019
ITH,United States,42.49100113,-76.45839691
ITM,Japan,34.78549957,135.4380035
ITO,United States,19.72139931,-155.0480042
ITP,Brazil,-21.21929932,-41.87590027
ITR,Brazil,-18.44470024,-49.21340179
IUE,Niue,-19.07903099,-169.9255981
IVA,Madagascar,-13.484816,48.632702
IVC,New Zealand,-46.41239929,168.3130035
IVL,Finland,68.6072998,27.40530014
IVR,Australia,-29.88829994,151.1439972
IWA,Russia,56.93939972,40.94079971
IWJ,Japan,34.67639923,131.7899933
IWK,Japan,34.143902,132.235992
IWO,Japan,24.7840004,141.322998
IWS,United States,29.81819916,-95.67259979
IXA,India,23.88699913,91.24040222
IXB,India,26.68120003,88.32859802
IXC,India,30.67350006,76.78849792
IXD,India,25.44009972,81.73390198
IXE,India,12.9612999,74.89009857
IXG,India,15.85929966,74.61830139
IXH,India,24.30820084,92.00720215
IXI,India,27.2954998,94.09760284
IXJ,India,32.68909836,74.83740234
IXK,India,21.31710052,70.270401
IXL,India,34.13589859,77.54650116
IXM,India,9.83450985,78.09339905
IXP,India,32.233611,75.634444
IXR,India,23.31430054,85.32170105
IXS,India,24.91290092,92.97869873
IXT,India,28.06609917,95.33560181
IXU,India,19.86269951,75.39810181
IXV,India,28.1753006,94.80200195
IXW,India,22.8132,86.1688
IXY,India,23.1127,70.100304
IXZ,India,11.64120007,92.72969818
IYK,United States,35.65879822,-117.8300018
IZA,Brazil,-21.5130558,-43.17305756
IZG,United States,43.9911389,-70.9478889
IZO,Japan,35.41360092,132.8899994
IZT,Mexico,16.449301,-95.093697
JAA,Afghanistan,34.39979935,70.49859619
JAB,Australia,-12.6583004,132.8930054
JAC,United States,43.6072998,-110.737999
JAD,Australia,-32.09749985,115.8809967
JAE,Peru,-5.59248,-78.774002
JAF,Sri Lanka,9.792329788,80.07009888
JAG,Pakistan,28.28420067,68.4496994
JAI,India,26.8242,75.812202
JAK,Haiti,18.24110031,-72.51850128
JAL,Mexico,19.47509956,-96.79750061
JAM,Bulgaria,42.45489883,26.35219955
JAN,United States,32.31119919,-90.07589722
JAP,Costa Rica,9.981410027,-84.77269745
JAR,Iran,28.58670044,53.57910156
JAS,United States,30.88570023,-94.03489685
JAU,Peru,-11.78310013,-75.4733963
JAV,Greenland,69.24320221,-51.05709839
JAX,United States,30.49410057,-81.68789673
JBQ,Dominican Republic,18.57250023,-69.98560333
JBR,United States,35.83169937,-90.64640045
JCB,Brazil,-27.17140007,-51.55329895
JCH,Greenland,68.82281555,-51.17344737
JCI,United States,38.83089828,-94.89029694
JCK,Australia,-20.66830063,141.7230072
JCO,Malta,36.016,14.333
JCR,Brazil,-6.233160019,-57.77690125
JCT,United States,30.51129913,-99.7634964
JDF,Brazil,-21.79150009,-43.38679886
JDG,South Korea,33.39960098,126.711998
JDH,India,26.25110054,73.04889679
JDO,Brazil,-7.218959808,-39.27009964
JDZ,China,29.33860016,117.1760025
JED,Saudi Arabia,21.6796,39.156502
JEE,Haiti,18.66309929,-74.17030334
JEF,United States,38.59120178,-92.15609741
JEG,Greenland,68.72180176,-52.78469849
JER,Jersey,49.207901,-2.195509911
JFK,United States,40.63980103,-73.77890015
JFR,Greenland,61.99219894,-49.66249847
JGA,India,22.46549988,70.01260376
JGD,China,50.371389,124.1175
JGN,China,39.856899,98.3414
JGO,Greenland,69.25118199,-53.51487637
JGS,China,26.85689926,114.7369995
JHB,Malaysia,1.64131,103.669998
JHG,China,21.97389984,100.7600021
JHM,United States,20.96290016,-156.6730042
JHQ,Australia,-20.277221,148.755556
JHS,Greenland,66.95130157,-53.72930145
JHW,United States,42.15340042,-79.25800323
JIA,Brazil,-11.419444,-58.701668
JIB,Djibouti,11.54730034,43.15950012
JIC,China,38.54222222,102.3483333
JIJ,Ethiopia,9.3325,42.9121
JIK,Greece,37.68270111,26.3470993
JIM,Ethiopia,7.666090012,36.8166008
JIQ,China,29.51333333,108.8311111
JIU,China,29.476944,115.801111
JIW,Pakistan,25.06780052,61.80540085
JJG,Brazil,-28.6753,-49.0596
JJI,Peru,-7.169099808,-76.72859955
JJM,Kenya,0.165083006,38.19514084
JJN,China,24.7964,118.589996
JJU,Greenland,60.71568416,-46.02991864
JKG,Sweden,57.75759888,14.06869984
JKH,Greece,38.34320068,26.1406002
JKL,Greece,36.9632988,26.94059944
JKR,Nepal,26.70879936,85.92240143
JLN,United States,37.15179825,-94.49829865
JLR,India,23.17779922,80.05200195
JMJ,China,22.415833,99.786389
JMK,Greece,37.43510056,25.34810066
JMO,Nepal,28.780426,83.723
JMS,United States,46.92969894,-98.67819977
JMU,China,46.84339905,130.4649963
JNB,South Africa,-26.1392,28.246
JNG,China,35.292778,116.346667
JNI,Argentina,-34.5459,-60.9306
JNN,Greenland,60.14188398,-45.23297668
JNS,Greenland,60.91728273,-46.05992317
JNU,United States,58.35499954,-134.576004
JNX,Greece,37.08110046,25.36809921
JNZ,China,41.10139847,121.0619965
JOE,Finland,62.66289902,29.60750008
JOG,Indonesia,-7.788179874,110.4319992
JOH,South Africa,-31.60589981,29.51980019
JOI,Brazil,-26.22450066,-48.79740143
JOJ,Canada,68.12527466,-106.5852814
JOK,Russia,56.70059967,47.90470123
JOL,Philippines,6.05366993,121.0110016
JON,Johnston Atoll,16.72859955,-169.5339966
JOS,Nigeria,9.639829636,8.869050026
JOT,United States,41.51779938,-88.17549896
JPA,Brazil,-7.145833015,-34.94861221
JPR,Brazil,-10.87080002,-61.8465004
JQA,Greenland,70.73419952,-52.69620132
JQE,Panama,7.517779827,-78.15720367
JRA,United States,40.754501,-74.007103
JRB,United States,40.70119858,-74.00900269
JRF,United States,21.3074,-158.070009
JRH,India,26.73150063,94.17549896
JRN,Brazil,-10.30583286,-58.48944473
JRO,Tanzania,-3.429409981,37.07450104
JSA,India,26.88870049,70.86499786
JSH,Greece,35.21609879,26.10129929
JSI,Greece,39.17710114,23.50370026
JSJ,China,47.11,132.660278
JSK,Iran,25.653601,57.799301
JSM,Argentina,-44.04859924,-70.45890045
JSR,Bangladesh,23.18379974,89.16079712
JST,United States,40.31610107,-78.83390045
JSU,Greenland,65.41249847,-52.93939972
JSY,Greece,37.42279816,24.95089912
JTC,Brazil,-22.16685914,-49.05028667
JTR,Greece,36.39920044,25.47929955
JTY,Greece,36.57989883,26.37579918
JUA,Brazil,-11.2966,-57.5495
JUB,South Sudan,4.872010231,31.60110092
JUH,China,30.7403,117.6856
JUI,Germany,53.68111038,7.055832863
JUJ,Argentina,-24.392799,-65.097801
JUL,Peru,-15.46710014,-70.15820313
JUM,Nepal,29.2742,82.193298
JUV,Greenland,72.79019928,-56.13059998
JUZ,China,28.965799,118.899002
JVA,Madagascar,-18.80501,45.273467
JVL,United States,42.62030029,-89.04160309
JWA,Botswana,-24.60230064,24.69099998
JWN,Iran,36.77370071,48.3594017
JXA,China,45.293,131.193
JXN,United States,42.25979996,-84.45939636
JYR,Iran,28.7269001,57.67029953
JYV,Finland,62.3995018,25.67830086
JZH,China,32.85333333,103.6822222
K27,United States,42.893133,-73.66845
K83,United States,39.5425,-95.4677
KAA,Zambia,-10.2166996,31.13330078
KAB,Zimbabwe,-16.51980019,28.88500023
KAC,Syria,37.02059937,41.19139862
KAD,Nigeria,10.6960001,7.320109844
KAG,South Korea,37.753601,128.943915
KAI,Guyana,5.172754765,-59.49148178
KAJ,Finland,64.28549957,27.69239998
KAL,United States,64.31909943,-158.7409973
KAN,Nigeria,12.0476,8.52462
KAO,Finland,65.98760223,29.23940086
KAR,Guyana,5.865340233,-60.61420059
KAT,New Zealand,-35.06999969,173.2850037
KAU,Finland,63.127102,23.051399
KAW,Burma,10.04930019,98.53800201
KAX,Australia,-27.692813,114.259169
KAZ,Indonesia,1.185279965,127.8960037
KBL,Afghanistan,34.565899,69.212303
KBN,Congo (Kinshasa),-6.132999897,24.4829998
KBP,Ukraine,50.34500122,30.8946991
KBQ,Malawi,-13.0145998,33.46860123
KBR,Malaysia,6.16685009,102.2929993
KBS,Sierra Leone,7.944399834,-11.76099968
KBV,Thailand,8.09912014,98.98619843
KBZ,New Zealand,-42.42499924,173.6049957
KCA,China,41.677856,82.872917
KCF,Pakistan,27.16670036,69.3167038
KCH,Malaysia,1.484699965,110.3470001
KCK,Russia,57.773,108.064
KCM,Turkey,37.53882599,36.95352173
KCO,Turkey,40.73500061,30.08329964
KCS,Australia,-24.42329979,131.8350067
KCT,Sri Lanka,5.99368,80.32029724
KCZ,Japan,33.546101,133.669006
KDA,Senegal,12.89850044,-14.96809959
KDC,Benin,11.14479,2.940381
KDD,Pakistan,27.79059982,66.64730072
KDH,Afghanistan,31.50580025,65.84780121
KDI,Indonesia,-4.081610203,122.4179993
KDL,Estonia,58.99079895,22.83069992
KDM,Maldives,0.4881309867,72.99690247
KDO,Maldives,1.85916996,73.52189636
KDT,Thailand,14.10200024,99.91719818
KDU,Pakistan,35.33549881,75.53600311
KDV,Fiji,-19.05809975,178.1569977
KDX,Sudan,11.13799953,29.7010994
KDY,Russia,62.78900146,136.8549957
KDZ,Sri Lanka,7.32512501,80.64211571
KED,Mauritania,16.15950012,-13.50759983
KEF,Iceland,63.98500061,-22.60560036
KEJ,Russia,55.27009964,86.10720062
KEL,Germany,54.37944412,10.14527798
KEM,Finland,65.77870178,24.58209991
KEN,Sierra Leone,7.891290188,-11.17660046
KEO,Cote d'Ivoire,9.5,-7.566999912
KEP,Nepal,28.10359955,81.66699982
KER,Iran,30.27440071,56.9510994
KES,Canada,56.03749847,-96.50969696
KET,Burma,21.3015995,99.63600159
KEV,Finland,61.856039,24.786686
KEW,Canada,52.99110031,-92.83640289
KEY,Kenya,-0.3899,35.242093
KEZ,Sri Lanka,6.9674637,79.88197231
KFA,Mauritania,16.59000015,-11.40620041
KFE,Australia,-22.290754,119.437143
KFG,Australia,-17.43190002,130.8079987
KFP,United States,54.84740067,-163.4100037
KFS,Turkey,41.31420135,33.79579926
KGA,Congo (Kinshasa),-5.900050163,22.46920013
KGC,Australia,-35.71390152,137.5209961
KGD,Russia,54.88999939,20.59259987
KGE,Solomon Islands,-7.3305,157.585
KGF,Kazakhstan,49.67079926,73.33439636
KGG,Senegal,12.57229996,-12.22029972
KGI,Australia,-30.7894001,121.461998
KGJ,Malawi,-9.953570366,33.89300156
KGK,United States,59.72660065,-157.2590027
KGL,Rwanda,-1.96863,30.1395
KGO,Ukraine,48.5428009,32.28499985
KGP,Russia,62.19039917,74.53379822
KGS,Greece,36.79330063,27.0916996
KGT,China,30.1575,101.734722
KGW,Papua New Guinea,-9.135916667,147.6694444
KGY,Australia,-26.5807991,151.8410034
KHC,Ukraine,45.37250137,36.40140152
KHD,Iran,33.4353981,48.28290176
KHE,Ukraine,46.6758,32.506401
KHG,China,39.54290009,76.01999664
KHH,Taiwan,22.57710075,120.3499985
KHI,Pakistan,24.9065,67.160797
KHJ,Finland,62.46250153,22.39310074
KHK,Iran,29.26029968,50.32389832
KHM,Burma,25.98830032,95.67440033
KHN,China,28.86499977,115.9000015
KHS,Oman,26.17099953,56.24060059
KHT,Afghanistan,33.33340073,69.95200348
KHV,Russia,48.52799988,135.1880035
KHW,Botswana,-19.14999962,23.78300095
KHY,Iran,38.42750168,44.97359848
KHZ,French Polynesia,-15.78079987,-145.1239929
KID,Sweden,55.92169952,14.08549976
KIF,Canada,53.01250076,-89.8553009
KIH,Iran,26.52619934,53.98020172
KIJ,Japan,37.95589828,139.1210022
KIK,Iraq,35.4695015,44.34889984
KIM,South Africa,-28.80279922,24.76519966
KIN,Jamaica,17.93569946,-76.78749847
KIO,Marshall Islands,5.644515,169.119507
KIR,Ireland,52.18090057,-9.523779869
KIS,Kenya,-0.08613900095,34.72890091
KIT,Greece,36.27429962,23.0170002
KIV,Moldova,46.92770004,28.93099976
KIW,Zambia,-12.9005003,28.14990044
KIX,Japan,34.4272995,135.2440033
KIY,Tanzania,-8.91123,39.508619
KJA,Russia,56.172901,92.493301
KJH,China,26.972,107.988
KJI,China,48.2223,86.9959
KJK,Belgium,50.81719971,3.20472002
KJP,Japan,26.16830063,127.2929993
KKA,United States,64.9394989,-161.154007
KKC,Thailand,16.46660042,102.7839966
KKE,New Zealand,-35.26279831,173.9120026
KKH,United States,59.96080017,-162.8809967
KKJ,Japan,33.84590149,131.0350037
KKN,Norway,69.72579956,29.8913002
KKR,French Polynesia,-15.66329956,-146.8849945
KKS,Iran,33.895302,51.577
KKW,Congo (Kinshasa),-5.035769939,18.78560066
KKX,Japan,28.32130051,129.9279938
KLC,Senegal,14.14690018,-16.05130005
KLD,Russia,56.8246994,35.75770187
KLF,Russia,54.54999924,36.3666687
KLG,United States,61.53630066,-160.3410034
KLH,India,16.66469955,74.28939819
KLI,Congo (Kinshasa),4.15763998,21.65089989
KLJ,Lithuania,55.7118988,21.24279976
KLM,Iran,37.38330078,55.45199966
KLN,United States,57.53509903,-153.9779968
KLO,Philippines,11.67940044,122.3759995
KLR,Sweden,56.6855011,16.28759956
KLS,United States,46.11800003,-122.8980026
KLU,Austria,46.642502,14.3377
KLV,Czech Republic,50.20299911,12.91499996
KLW,United States,55.57920074,-133.076004
KLX,Greece,37.06829834,22.02549934
KLZ,South Africa,-29.68840027,17.09399986
KMA,Papua New Guinea,-7.963610172,145.7709961
KMC,Saudi Arabia,27.9009,45.528198
KME,Rwanda,-2.462239981,28.90789986
KMG,China,25.1019444,102.9291667
KMH,South Africa,-27.45669937,23.41139984
KMI,Japan,31.87719917,131.4490051
KMJ,Japan,32.83729935,130.8549957
KMN,Congo (Kinshasa),-8.642020226,25.25289917
KMO,United States,58.99020004,-159.0500031
KMP,Namibia,-26.53980064,18.1114006
KMQ,Japan,36.39459991,136.4069977
KMS,Ghana,6.714560032,-1.590819955
KMU,Somalia,-0.3773530126,42.45920181
KMV,Myanmar,23.18880081,94.05110168
KMW,Russia,57.7969017,41.01940155
KMX,Saudi Arabia,18.29730034,42.80350113
KNA,Chile,-32.9496,-71.4786
KND,Congo (Kinshasa),-2.919179916,25.91539955
KNF,United Kingdom,52.648395,0.550692
KNG,Indonesia,-3.644520044,133.6959991
KNH,Taiwan,24.4279,118.359001
KNO,Indonesia,3.642222,98.885278
KNP,Angola,-9.769370079,15.4553194
KNQ,New Caledonia,-21.05430031,164.8370056
KNR,Iran,27.82049942,52.35219955
KNS,Australia,-39.87749863,143.878006
KNU,India,26.404301,80.410103
KNW,United States,59.44990158,-157.3280029
KNX,Australia,-15.77810001,128.7079926
KOA,United States,19.738783,-156.045603
KOC,New Caledonia,-20.54630089,164.2559967
KOE,Indonesia,-10.17160034,123.6709976
KOI,United Kingdom,58.95780182,-2.904999971
KOJ,Japan,31.80340004,130.7189941
KOK,Finland,63.72119904,23.14310074
KOO,Congo (Kinshasa),-5.39444,26.99
KOP,Thailand,17.38380051,104.6429977
KOQ,Germany,51.7211113,11.95277786
KOS,Cambodia,10.57970047,103.637001
KOT,United States,63.0306015,-163.5330048
KOU,Gabon,-1.184610009,12.44130039
KOV,Kazakhstan,53.329102,69.594597
KOW,China,25.853333,114.778889
KOX,Indonesia,-4.71075,136.43515
KPC,United States,65.25370026,-166.8589935
KPN,United States,59.93299866,-164.0310059
KPO,South Korea,35.987955,129.420383
KPS,Australia,-31.07439995,152.7700043
KPV,United States,55.905998,-159.162993
KQA,United States,54.13377044,-165.7788956
KQH,India,26.601473,74.814147
KQT,Tajikistan,37.86640167,68.86470032
KRA,Australia,-35.75139999,143.9389954
KRB,Australia,-17.45669937,140.8300018
KRC,Indonesia,-2.093,101.4683
KRF,Sweden,63.04859924,17.76889992
KRH,United Kingdom,51.21360016,-0.1386110038
KRI,Papua New Guinea,-7.424379826,144.2500763
KRK,Poland,50.077702,19.7848
KRL,China,41.69779968,86.12889862
KRN,Sweden,67.8219986,20.33679962
KRO,Russia,55.47529984,65.41560364
KRP,Denmark,56.29750061,9.124629974
KRQ,Ukraine,48.70560074,37.62889862
KRR,Russia,45.03469849,39.17050171
KRS,Norway,58.204201,8.08537
KRT,Sudan,15.58950043,32.55319977
KRW,Turkmenistan,40.063301,53.007198
KRY,China,45.46655,84.9527
KRZ,Congo (Kinshasa),-1.434999943,19.02400017
KSA,Micronesia,5.35698,162.957993
KSC,Slovakia,48.6631012,21.24110031
KSD,Sweden,59.44469833,13.33740044
KSE,Uganda,0.1829999983,30.10000038
KSF,Germany,51.417273,9.384967
KSH,Iran,34.34590149,47.15810013
KSI,Guinea,9.160559654,-10.12440014
KSJ,Greece,35.42139816,26.90999985
KSK,Sweden,59.34590149,14.49590015
KSL,Sudan,15.38749981,36.3288002
KSM,United States,62.0605011,-163.302002
KSN,Kazakhstan,53.20690155,63.5503006
KSO,Greece,40.44630051,21.28219986
KSQ,Uzbekistan,38.83359909,65.92150116
KSS,Mali,11.33300018,-5.699999809
KSU,Norway,63.11180115,7.824520111
KSY,Turkey,40.56219864,43.11500168
KSZ,Russia,61.2358017,46.69749832
KTA,Australia,-20.71220016,116.7730026
KTD,Japan,25.94470024,131.3269959
KTE,Malaysia,4.537220001,103.427002
KTF,New Zealand,-40.81330109,172.7749939
KTG,Indonesia,-1.816640019,109.9629974
KTI,Cambodia,12.48799992,106.0550003
KTL,Kenya,0.971988976,34.95859909
KTM,Nepal,27.6966,85.3591
KTN,United States,55.35559845,-131.7140045
KTP,Jamaica,17.98859978,-76.82379913
KTQ,Finland,62.1661,30.073601
KTR,Australia,-14.52110004,132.378006
KTS,United States,65.33129883,-166.4660034
KTT,Finland,67.7009964,24.84679985
KTU,India,25.16020012,75.84559631
KTW,Poland,50.4743,19.08
KUA,Malaysia,3.77538991,103.2089996
KUC,Kiribati,0.218611002,173.4420013
KUD,Malaysia,6.922500134,116.8359985
KUF,Russia,53.50490189,50.16429901
KUG,Australia,-10.22500038,142.2180023
KUH,Japan,43.04100037,144.1929932
KUK,United States,60.87440109,-162.5240021
KUL,Malaysia,2.745579958,101.7099991
KUM,Japan,30.38559914,130.6589966
KUN,Lithuania,54.96390152,24.08480072
KUO,Finland,63.00709915,27.79780006
KUT,Georgia,42.17670059,42.48260117
KUU,India,31.87669945,77.15440369
KUV,South Korea,35.90380096,126.6159973
KVA,Greece,40.91329956,24.61919975
KVB,Sweden,58.45640182,13.97270012
KVC,United States,55.11629868,-162.2660065
KVD,Azerbaijan,40.73770142,46.31760025
KVG,Papua New Guinea,-2.579400063,150.8079987
KVK,Russia,67.46330261,33.5882988
KVL,United States,67.73619843,-164.5630035
KVM,Russia,64.667,170.417007
KVR,Russia,44.2726,135.029
KVX,Russia,58.50329971,49.34830093
KWA,Marshall Islands,8.72012043,167.7319946
KWB,Indonesia,-5.80091,110.47838
KWE,China,26.53849983,106.8010025
KWG,Ukraine,48.04330063,33.20999908
KWI,Kuwait,29.22660065,47.96889877
KWJ,South Korea,35.123173,126.805444
KWK,United States,59.876499,-163.169005
KWL,China,25.21809959,110.0390015
KWM,Australia,-15.48560047,141.7510071
KWN,United States,59.7551,-161.845
KWT,United States,60.79029846,-161.4440002
KWZ,Congo (Kinshasa),-10.76589966,25.50569916
KXE,South Africa,-26.87109947,26.71800041
KXF,Fiji,-17.3458004,179.4219971
KXK,Russia,50.4090004,136.9340057
KYA,Turkey,37.979,32.561901
KYD,Taiwan,22.02700043,121.5350037
KYE,Lebanon,34.58929825,36.01129913
KYI,Australia,-31.47060013,131.8249969
